URI,Title,RecordId,Coin Type URI,From Date,To Date,Artist,SubjectEvent,SubjectIssuer,SubjectPerson,SubjectPlace,Authority,Coin Type,Degree,Deity,Denomination,Department,Dynasty,Engraver,Issuer,Maker,Manufacture,Material,Mint,Object Type,Portrait,Reference,Region,Script,State,Obverse Legend,Obverse Type,Reverse Legend,Reverse Type,Date on Object,Ah,Axis,Diameter,Weight,Thumbnail_obv,Thumbnail_rev,Date Record Modified
http://numismatics.org/collection/1978.43.10,"Copper alloy fals of Atsiz/Sanjar, x, xxx H. 1978.43.10",1978.43.10,,1132.0,1133.0,,,,,,Atsiz||Sanjar,,,,fals,Islamic,Khwarizmshah,,,,,Copper alloy,x,Coin,,,Central Asia,,,,,,,,,,25.0,4.86,http://numismatics.org/collectionimages/19501999/1978/1978.43.10.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1978/1978.43.10.rev.width175.jpg,2020-07-31T01:12:48Z
http://numismatics.org/collection/1974.26.125,"Gold dinar of Mu`izz al-Din Muhammad, Ghazna, 601? H. 1974.26.125",1974.26.125,,1204.0,1205.0,,,,,,Mu`izz al-Din Muhammad,,,,dinar,Islamic,Ghurid,,,,,Gold,Ghazna,Coin,,,Mashriq,,,,,,,,,,35.0,11.72,http://numismatics.org/collectionimages/19501999/1974/1974.26.125.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1974/1974.26.125.rev.width175.jpg,2020-07-31T01:12:44Z
http://numismatics.org/collection/1952.111.18,"Copper alloy falus, Kabul, nd H. 1952.111.18",1952.111.18,,,,,,,,,,,,,falus,Islamic,autonomous AE of Afghanistan,,,,,Copper alloy,Kabul,Coin,,,Mashriq (Afgh.),,,,"leaf, herring-bone, sword upright either side?",,,,,,18.0,6.154,http://numismatics.org/collectionimages/19501999/1952/1952.111.18.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.111.18.rev.width175.jpg,2020-07-31T01:11:20Z
http://numismatics.org/collection/1952.111.19,"Copper alloy falus, Kabul, nd H. 1952.111.19",1952.111.19,,,,,,,,,,,,,falus,Islamic,autonomous AE of Afghanistan,,,,,Copper alloy,Kabul,Coin,,,Mashriq (Afgh.),,,,"leaf, herring-bone, sword upright either side?",,,,,,15.5,6.351,http://numismatics.org/collectionimages/19501999/1952/1952.111.19.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.111.19.rev.width175.jpg,2020-07-31T01:12:44Z
http://numismatics.org/collection/1974.26.1066,"Silver tanka of Zahir al-Din Muhammad Babur, Kabul, 933 H. 1974.26.1066",1974.26.1066,,1526.0,1527.0,,,,,,Zahir al-Din Muhammad Babur,,,,tanka,Islamic,Timurid||Mughal,,,,,Silver,Kabul,Coin,,,Mashriq,,,,,,,,933.0,,25.0,4.772,http://numismatics.org/collectionimages/19501999/1974/1974.26.1066.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1974/1974.26.1066.rev.width175.jpg,2020-07-31T01:13:36Z
http://numismatics.org/collection/1974.26.1088,"Silver tanka of Kamran, Qandahar, [ca. 947-51] H. 1974.26.1088",1974.26.1088,,1540.0,1545.0,,,,,,Kamran,,,,tanka,Islamic,Mughal,,,,,Silver,Qandahar,Coin,,,Mashriq,,,,,,,,,,28.0,3.85,http://numismatics.org/collectionimages/19501999/1974/1974.26.1088.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1974/1974.26.1088.rev.width175.jpg,2020-07-31T01:15:09Z
http://numismatics.org/collection/1952.112.119,"Silver dirham of Shah Rukh, Sabzawar, xxx H. 1952.112.119",1952.112.119,,1405.0,1447.0,,,,,,Shah Rukh,,,,dirham,Islamic,Timurid,,,,,Silver,Sabzawar,Coin,,,Mashriq,,Timurids,,,,,,,,,,http://numismatics.org/collectionimages/19501999/1952/1952.112.119.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.112.119.rev.width175.jpg,2020-07-31T01:10:18Z
http://numismatics.org/collection/1952.112.126,"Silver dirham of Shah Rukh, x, 823 H. 1952.112.126",1952.112.126,,1420.0,1421.0,,,,,,Shah Rukh,,,,dirham,Islamic,Timurid,,,,,Silver,x,Coin,,,uncertain,,Timurids,,,,,,823.0,,,,http://numismatics.org/collectionimages/19501999/1952/1952.112.126.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.112.126.rev.width175.jpg,2020-07-31T01:07:54Z
http://numismatics.org/collection/1978.43.11,"Copper alloy fals of Atsiz/Sanjar, x, xxx H. 1978.43.11",1978.43.11,,1132.0,1133.0,,,,,,Atsiz||Sanjar,,,,fals,Islamic,Khwarizmshah,,,,,Copper alloy,x,Coin,,,Central Asia,,,,,,,,,,25.0,4.682,http://numismatics.org/collectionimages/19501999/1978/1978.43.11.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1978/1978.43.11.rev.width175.jpg,2020-07-31T01:13:34Z
http://numismatics.org/collection/1978.43.12,"Copper alloy fals of Atsiz/Sanjar, x, xxx H. 1978.43.12",1978.43.12,,1132.0,1133.0,,,,,,Atsiz||Sanjar,,,,fals,Islamic,Khwarizmshah,,,,,Copper alloy,x,Coin,,,Central Asia,,,,,,,,,,25.5,5.91,http://numismatics.org/collectionimages/19501999/1978/1978.43.12.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1978/1978.43.12.rev.width175.jpg,2020-07-31T01:12:08Z
http://numismatics.org/collection/1978.43.15,"Copper alloy fals of Atsiz/Sanjar, x, xxx H. 1978.43.15",1978.43.15,,1132.0,1133.0,,,,,,Atsiz||Sanjar,,,,fals,Islamic,Khwarizmshah,,,,,Copper alloy,x,Coin,,,Central Asia,,,,,,,,,,26.5,4.048,http://numismatics.org/collectionimages/19501999/1978/1978.43.15.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1978/1978.43.15.rev.width175.jpg,2020-07-31T01:10:41Z
http://numismatics.org/collection/1952.112.170,"Silver drahm of Varhram I, Mashriq, AD 273 - AD 276. 1952.112.170",1952.112.170,,273.0,276.0,,,,,,Varhram I,,,,drahm,Islamic,Sasanian,,,,,Silver,,Coin,,,Mashriq,,,,,,,,,,,,http://numismatics.org/collectionimages/19501999/1952/1952.112.170.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.112.170.rev.width175.jpg,2020-07-31T01:09:18Z
http://numismatics.org/collection/1952.112.171,"Silver drahm of Shapur II, Mashriq, AD 309 - AD 379. 1952.112.171",1952.112.171,,309.0,379.0,,,,,,Shapur II,,,,drahm,Islamic,Sasanian,,,,,Silver,,Coin,,,Mashriq,,,,,,,,,3.0,23.0,3.64,http://numismatics.org/collectionimages/19501999/1952/1952.112.171.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.112.171.rev.width175.jpg,2020-07-31T01:09:28Z
http://numismatics.org/collection/1975.173.1,"Silver drahm of Varhran V, RYW, AD 420 - AD 438. 1975.173.1",1975.173.1,,420.0,438.0,,,,,,Varhran V,,,,drahm,Islamic,Sasanian,,,,,Silver,RYW,Coin,,,Mashriq,,,,,,,,,3.0,30.0,4.09,http://numismatics.org/collectionimages/19501999/1975/1975.173.1.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1975/1975.173.1.rev.width175.jpg,2020-07-31T01:10:53Z
http://numismatics.org/collection/1952.111.26,"Copper alloy falus, Kabul, xxxx H. 1952.111.26",1952.111.26,,1785.0,1882.0,,,,,,,,,,falus,Islamic,autonomous AE of Afghanistan,,,,,Copper alloy,Kabul,Coin,,,Mashriq (Afgh.),,,,"leaves, 2 striped",,,,,,21.0,8.507,http://numismatics.org/collectionimages/19501999/1952/1952.111.26.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.111.26.rev.width175.jpg,2020-07-31T01:14:20Z
http://numismatics.org/collection/1974.26.1067,"Silver tanka of Zahir al-Din Muhammad Babur, Kabul, 934 H. 1974.26.1067",1974.26.1067,,1527.0,1528.0,,,,,,Zahir al-Din Muhammad Babur,,,,tanka,Islamic,Mughal,,,,,Silver,Kabul,Coin,,,Mashriq,,,,,,,,934.0,,22.0,4.125,http://numismatics.org/collectionimages/19501999/1974/1974.26.1067.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1974/1974.26.1067.rev.width175.jpg,2020-07-31T01:14:08Z
http://numismatics.org/collection/1974.26.1068,"Silver tanka of Zahir al-Din Muhammad Babur, Kabul, [935] H. 1974.26.1068",1974.26.1068,,1528.0,1529.0,,,,,,Zahir al-Din Muhammad Babur,,,,tanka,Islamic,Mughal,,,,,Silver,Kabul,Coin,,,Mashriq,,,,,,,,,,26.0,4.732,http://numismatics.org/collectionimages/19501999/1974/1974.26.1068.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1974/1974.26.1068.rev.width175.jpg,2020-07-31T01:15:06Z
http://numismatics.org/collection/1952.112.1,"Silver drahm of Yazdagird III, BN, 651. 1952.112.1",1952.112.1,,651.0,651.0,,,,,,Yazdagird III,,,,drahm,Islamic,Rashidun Arab-Sasanian,,,,,Silver,BN,Coin,,,Mashriq,,,nothing in margin,Khusraw portrait,,fire altar,,,9.0,31.0,4.028,http://numismatics.org/collectionimages/19501999/1952/1952.112.1.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.112.1.rev.width175.jpg,2020-07-31T01:12:08Z
http://numismatics.org/collection/1952.112.100,"Gold dinar of Muhammad, Mashriq, 1200 - 1220. 1952.112.100",1952.112.100,,1200.0,1220.0,,,,,,Muhammad,,,,dinar,Islamic,Khwarizmshah,,,,,Gold,,Coin,,,Mashriq,,,,,,,,,,,,http://numismatics.org/collectionimages/19501999/1952/1952.112.100.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.112.100.rev.width175.jpg,2020-07-31T01:09:23Z
http://numismatics.org/collection/1952.112.112,"Gold dinar of al-Nasir, Badakhshan, xxx? H. 1952.112.112",1952.112.112,,1220.0,1225.0,,,,,,al-Nasir,,,,dinar,Islamic,Mongol||`Abbasid,,,,,Gold,Badakhshan,Coin,,,Mashriq,,,la ilah illa / Allah Muhammad / rasul Allah ; margin begins arsalahu ...,,,,,,,25.0,5.1,http://numismatics.org/collectionimages/19501999/1952/1952.112.112.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.112.112.rev.width175.jpg,2020-07-31T01:14:43Z
http://numismatics.org/collection/1952.112.113,"Gold 1/2 dinar of Khalaf b. Ahmad/al-Muti`, Sijistan, 365 H. 1952.112.113",1952.112.113,,975.0,976.0,,,,,,Khalaf b. Ahmad||al-Muti`,,,,1/2 dinar,Islamic,Saffarid,,,,,Gold,Sijistan,Coin,,,Mashriq,,,as 1980.141.10. but nothing above or below field,,as 1980.141.10,,,365.0,11.0,,1.938,http://numismatics.org/collectionimages/19501999/1952/1952.112.113.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.112.113.rev.width175.jpg,2020-07-31T01:08:06Z
http://numismatics.org/collection/1978.43.1,"Copper alloy fals of Atsiz/Sanjar, x, xxx H. 1978.43.1",1978.43.1,,1132.0,1133.0,,,,,,Atsiz||Sanjar,,,,fals,Islamic,Khwarizmshah,,,,,Copper alloy,x,Coin,,,Central Asia,,,,,,,,,,24.0,3.124,http://numismatics.org/collectionimages/19501999/1978/1978.43.1.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1978/1978.43.1.rev.width175.jpg,2020-07-31T01:13:14Z
http://numismatics.org/collection/1978.43.13,"Copper alloy fals of Atsiz/Sanjar, x, xxx H. 1978.43.13",1978.43.13,,1132.0,1133.0,,,,,,Atsiz||Sanjar,,,,fals,Islamic,Khwarizmshah,,,,,Copper alloy,x,Coin,,,Central Asia,,,,,,,,,,25.0,4.586,http://numismatics.org/collectionimages/19501999/1978/1978.43.13.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1978/1978.43.13.rev.width175.jpg,2020-07-31T01:10:54Z
http://numismatics.org/collection/1978.43.14,"Copper alloy fals of Atsiz/Sanjar, x, xxx H. 1978.43.14",1978.43.14,,1132.0,1133.0,,,,,,Atsiz||Sanjar,,,,fals,Islamic,Khwarizmshah,,,,,Copper alloy,x,Coin,,,Central Asia,,,,,,,,,,24.5,4.078,http://numismatics.org/collectionimages/19501999/1978/1978.43.14.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1978/1978.43.14.rev.width175.jpg,2020-07-31T01:10:29Z
http://numismatics.org/collection/1978.43.16,"Copper alloy fals of Atsiz/Sanjar, x, xxx H. 1978.43.16",1978.43.16,,1132.0,1133.0,,,,,,Atsiz||Sanjar,,,,fals,Islamic,Khwarizmshah,,,,,Copper alloy,x,Coin,,,Central Asia,,,,,,,,,,26.0,6.648,http://numismatics.org/collectionimages/19501999/1978/1978.43.16.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1978/1978.43.16.rev.width175.jpg,2020-07-31T01:12:32Z
http://numismatics.org/collection/1952.112.169,"Copper alloy falus, Kabul, [12]68 H. 1952.112.169",1952.112.169,,1851.0,1852.0,,,,,,,,,,falus,Islamic,autonomous AE of Afghanistan,,,,,Copper alloy,Kabul,Coin,,,Mashriq (Afgh.),,,,"plant design, lily flower central",,monogram,,,,21.0,7.88,http://numismatics.org/collectionimages/19501999/1952/1952.112.169.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.112.169.rev.width175.jpg,2020-07-31T01:09:18Z
http://numismatics.org/collection/1952.112.180,"Gold 1/4 ashrafi of Humayun Padishah, Badakhshan, 955 H. 1952.112.180",1952.112.180,,1548.0,1549.0,,,,,,Humayun Padishah,,,,1/4 ashrafi,Islamic,Timurid||Mughal,,,,,Gold,Badakhshan,Coin,,,Mashriq,,Mughal Empire,,,,,,955.0,,12.0,0.861,http://numismatics.org/collectionimages/19501999/1952/1952.112.180.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.112.180.rev.width175.jpg,2020-07-31T01:08:16Z
http://numismatics.org/collection/1952.112.181,"Gold 1/4 ashrafi of Humayun Padishah, Badakhshan, 955 H. 1952.112.181",1952.112.181,,1548.0,1549.0,,,,,,Humayun Padishah,,,,1/4 ashrafi,Islamic,Timurid||Mughal,,,,,Gold,Badakhshan,Coin,,,Mashriq,,Mughal Empire,,,,,,955.0,,12.0,0.858,http://numismatics.org/collectionimages/19501999/1952/1952.112.181.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.112.181.rev.width175.jpg,2020-07-31T01:13:24Z
http://numismatics.org/collection/1952.112.8,"Gold dinar of Ghiyath al-Din Muhammad ibn Sam/Mu`izz, Ghazna, 597 H. 1952.112.8",1952.112.8,,1200.0,1201.0,,,,,,Ghiyath al-Din Muhammad ibn Sam||Mu`izz,,,,dinar,Islamic,Ghurid,,,,,Gold,Ghazna,Coin,,"Finbarr B Flood, 2005, fig. 4, p. 285.",Mashriq,,Ghurids,,,,,,597.0,,28.0,6.09,http://numismatics.org/collectionimages/19501999/1952/1952.112.8.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.112.8.rev.width175.jpg,2020-07-31T01:08:28Z
http://numismatics.org/collection/1952.111.17,"Copper alloy falus, Kabul, nd H. 1952.111.17",1952.111.17,,,,,,,,,,,,,falus,Islamic,autonomous AE of Afghanistan,,,,,Copper alloy,Kabul,Coin,,,Mashriq (Afgh.),,,,"leaf, herring-bone, sword upright either side",,,,,,18.0,4.549,http://numismatics.org/collectionimages/19501999/1952/1952.111.17.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.111.17.rev.width175.jpg,2020-07-31T01:12:11Z
http://numismatics.org/collection/1972.170.678,"Silver dirham of Musa, Misr, 175 H. 1972.170.678",1972.170.678,,791.0,792.0,,,,,,Musa,,,,dirham,Islamic,`Abbasid,,,,,Silver,Misr,Coin,,,NE Africa,,,,,,,,175.0,3.0,25.0,3.018,http://numismatics.org/collectionimages/19501999/1972/1972.170.678.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.170.678.rev.width175.jpg,2020-07-31T01:09:40Z
http://numismatics.org/collection/1972.170.680,"Silver dirham of Umm/al-Amin, Ma`din Bajunays, 191 H. 1972.170.680",1972.170.680,,806.0,807.0,,,,,,Umm||al-Amin,,,,dirham,Islamic,`Abbasid,,,,,Silver,Ma`din Bajunays,Coin,,,Caucasus,,,,,,,,191.0,4.0,,,http://numismatics.org/collectionimages/19501999/1972/1972.170.680.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.170.680.rev.width175.jpg,2020-07-31T01:12:48Z
http://numismatics.org/collection/1972.170.681,"Silver dirham, Ma`din al-Shash, 189 H. 1972.170.681",1972.170.681,,804.0,805.0,,,,,,,,,,dirham,Islamic,`Abbasid,,,,,Silver,Ma`din al-Shash,Coin,,,Central Asia,,,,,,,,189.0,,,,http://numismatics.org/collectionimages/19501999/1972/1972.170.681.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.170.681.rev.width175.jpg,2020-07-31T01:13:35Z
http://numismatics.org/collection/1972.170.682,"Silver dirham, Ma`din al-Shash, 190 H. 1972.170.682",1972.170.682,,805.0,806.0,,,,,,,,,,dirham,Islamic,`Abbasid,,,,,Silver,Ma`din al-Shash,Coin,,,Central Asia,,,,,,,,190.0,,,,http://numismatics.org/collectionimages/19501999/1972/1972.170.682.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.170.682.rev.width175.jpg,2020-07-31T01:14:29Z
http://numismatics.org/collection/1972.170.683,"Silver dirham, Ma`din al-Shash, 190 H. 1972.170.683",1972.170.683,,805.0,806.0,,,,,,,,,,dirham,Islamic,`Abbasid,,,,,Silver,Ma`din al-Shash,Coin,,,Central Asia,,,,,,,,190.0,,,,http://numismatics.org/collectionimages/19501999/1972/1972.170.683.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.170.683.rev.width175.jpg,2020-07-31T01:11:13Z
http://numismatics.org/collection/1972.170.691,"Silver dirham of al-Khalifa al-Murdi/Harun Amir al-Mu'minin!/Jarir, al-Haruniyya, 169 H. 1972.170.691",1972.170.691,,785.0,786.0,,,,,,al-Khalifa al-Murdi||Harun Amir al-Mu'minin!||Jarir,,,,dirham,Islamic,`Abbasid,,,,,Silver,al-Haruniyya,Coin,,,Caucasus,,,,,,,,169.0,,,,http://numismatics.org/collectionimages/19501999/1972/1972.170.691.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.170.691.rev.width175.jpg,2020-07-31T01:08:35Z
http://numismatics.org/collection/1972.170.695,"Silver dirham of al-Khalifa al-Mahdi/`Abd Allah b. Sa`id, al-Yamama, 169 H. 1972.170.695",1972.170.695,,785.0,786.0,,,,,,al-Khalifa al-Mahdi||`Abd Allah b. Sa`id,,,,dirham,Islamic,`Abbasid,,,,,Silver,al-Yamama,Coin,,,Arabia,,,,,,,,169.0,4.0,25.0,2.82,http://numismatics.org/collectionimages/19501999/1972/1972.170.695.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.170.695.rev.width175.jpg,2020-07-31T01:11:29Z
http://numismatics.org/collection/1972.170.696,"Silver dirham of al-Khalifa al-Mahdi/`Abd Allah b. Sa`id, al-Yamama, 169 H. 1972.170.696",1972.170.696,,785.0,786.0,,,,,,al-Khalifa al-Mahdi||`Abd Allah b. Sa`id,,,,dirham,Islamic,`Abbasid,,,,,Silver,al-Yamama,Coin,,,Arabia,,,,,,,,169.0,12.0,25.0,2.857,http://numismatics.org/collectionimages/19501999/1972/1972.170.696.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.170.696.rev.width175.jpg,2020-07-31T01:11:54Z
http://numismatics.org/collection/1972.170.698,"Silver dirham of Yazid, al-`Abbasiyya, 173 H. 1972.170.698",1972.170.698,,789.0,790.0,,,,,,Yazid,,,,dirham,Islamic,`Abbasid,,,,,Silver,al-`Abbasiyya,Coin,,,Maghrib,,,,,,,,173.0,,,,http://numismatics.org/collectionimages/19501999/1972/1972.170.698.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.170.698.rev.width175.jpg,2020-07-31T01:10:20Z
http://numismatics.org/collection/1972.170.96,"Silver dirham of al-Rashid, Da'ud, al-Muhammadiyya, 171 H. 1972.170.96",1972.170.96,,787.0,788.0,,,,,,"al-Rashid, Da'ud",,,,dirham,Islamic,`Abbasid,,,,,Silver,al-Muhammadiyya,Coin,,,Mashriq,,,,,Da ||| al-Khalifa al-Rasid | ud,,,171.0,8.0,25.0,2.903,http://numismatics.org/collectionimages/19501999/1972/1972.170.96.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.170.96.rev.width175.jpg,2020-07-31T01:13:11Z
http://numismatics.org/collection/1972.170.98,"Silver dirham of al-Rashid, Yahya, al-Muhammadiyya, 172 H. 1972.170.98",1972.170.98,,788.0,789.0,,,,,,"al-Rashid, Yahya",,,,dirham,Islamic,`Abbasid,,,,,Silver,al-Muhammadiyya,Coin,,,Mashriq,,,,,Yahya ||| al-Khalifa al-Rashid | bh,,,172.0,9.0,24.0,3.29,http://numismatics.org/collectionimages/19501999/1972/1972.170.98.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.170.98.rev.width175.jpg,2020-07-31T01:09:51Z
http://numismatics.org/collection/1972.170.99,"Silver dirham of al-Rashid, Yahya, Bahlul, al-Muhammadiyya, 173 H. 1972.170.99",1972.170.99,,789.0,790.0,,,,,,"al-Rashid, Yahya, Bahlul",,,,dirham,Islamic,`Abbasid,,,,,Silver,al-Muhammadiyya,Coin,,,Mashriq,,,,,,,,173.0,,,,http://numismatics.org/collectionimages/19501999/1972/1972.170.99.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.170.99.rev.width175.jpg,2020-07-31T01:11:04Z
http://numismatics.org/collection/1972.2.29,"Silver dirham of Mu`izz al-Dawla/Rukn al-Dawla, al-Ahwaz, 341 H. 1972.2.29",1972.2.29,,952.0,953.0,,,,,,Mu`izz al-Dawla||Rukn al-Dawla,,,,dirham,Islamic,Buyid,,,,,Silver,al-Ahwaz,Coin,,Album 1543,Mashriq,,,,,,,,341.0,,26.0,3.126,http://numismatics.org/collectionimages/19501999/1972/1972.2.29.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.2.29.rev.width175.jpg,2020-07-31T01:09:01Z
http://numismatics.org/collection/1972.2.32,"Silver dirham of Mu`izz al-Dawla/Rukn al-Dawla, `Askar min al-Ahwaz, 344 H. 1972.2.32",1972.2.32,,955.0,956.0,,,,,,Mu`izz al-Dawla||Rukn al-Dawla,,,,dirham,Islamic,Buyid,,,,,Silver,`Askar min al-Ahwaz,Coin,,Album 1543,Mashriq,,,,,,,,344.0,,26.0,3.345,http://numismatics.org/collectionimages/19501999/1972/1972.2.32.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.2.32.rev.width175.jpg,2020-07-31T01:14:24Z
http://numismatics.org/collection/1972.2.33,"Silver dirham of Mu`izz al-Dawla/Rukn al-Dawla, `Askar min al-Ahwaz, [344] H. 1972.2.33",1972.2.33,,955.0,956.0,,,,,,Mu`izz al-Dawla||Rukn al-Dawla,,,,dirham,Islamic,Buyid,,,,,Silver,`Askar min al-Ahwaz,Coin,,Album 1543,Mashriq,,,,,,,,,,28.0,3.01,http://numismatics.org/collectionimages/19501999/1972/1972.2.33.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.2.33.rev.width175.jpg,2020-07-31T01:13:49Z
http://numismatics.org/collection/1972.2.34,"Silver dirham of Mu`izz al-Dawla/`Imad al-Dawla, ... min al-Ahwaz, 338 H. 1972.2.34",1972.2.34,,949.0,949.0,,,,,,Mu`izz al-Dawla||`Imad al-Dawla,,,,dirham,Islamic,Buyid,,,,,Silver,... min al-Ahwaz,Coin,,Album 1543,Mashriq,,,,,,,,338.0,,28.0,3.135,http://numismatics.org/collectionimages/19501999/1972/1972.2.34.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.2.34.rev.width175.jpg,2020-07-31T01:12:00Z
http://numismatics.org/collection/1972.2.46,"Silver dirham of Ghiyath al-Din Mas'ud II, Qunya, 664 H. 1972.2.46",1972.2.46,,1265.0,1266.0,,,,,,Ghiyath al-Din Mas'ud II,,,,dirham,Islamic,Rum Seljuq,,,,,Silver,Qunya,Coin,,Album 1232,Anatolia,,Seljuqs of Rum,,,,,,664.0,,22.5,2.939,http://numismatics.org/collectionimages/19501999/1972/1972.2.46.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1972/1972.2.46.rev.width175.jpg,2020-07-31T01:15:01Z
